;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV;Div from normal distr;performer
249;SC Paderborn 07;500000;24;2018-06-08;289182;Christopher Antwi-Adjei;6.666666666666667;-75.39705937865544;Under
250;SC Paderborn 07;550000;24;2019-01-08;289182;Christopher Antwi-Adjei;7.333333333333333;-74.73039271198878;Under
251;SC Paderborn 07;1500000;25;2019-06-12;289182;Christopher Antwi-Adjei;20.0;-90.33713411462982;Under
252;SC Paderborn 07;2000000;25;2019-12-17;289182;Christopher Antwi-Adjei;26.666666666666668;-83.67046744796315;Under
253;SC Paderborn 07;1600000;26;2020-04-08;289182;Christopher Antwi-Adjei;21.333333333333332;-116.37436088617669;Under
254;SC Paderborn 07;1000000;27;2021-02-08;289182;Christopher Antwi-Adjei;13.333333333333334;-146.203421269208;Under
255;SC Paderborn 07;1000000;27;2021-06-16;289182;Christopher Antwi-Adjei;13.333333333333334;-146.203421269208;Under
256;VfL Bochum;1000000;27;2021-12-22;289182;Christopher Antwi-Adjei;13.333333333333334;-146.203421269208;Under
257;VfL Bochum;1000000;28;2022-06-09;289182;Christopher Antwi-Adjei;13.333333333333334;-158.23192132707703;Under
258;VfL Bochum;1000000;28;2022-11-09;289182;Christopher Antwi-Adjei;13.333333333333334;-158.23192132707703;Under
259;VfL Bochum;1800000;29;2023-03-29;289182;Christopher Antwi-Adjei;24.0;-147.263164697604;Under
260;Paris Saint-Germain;250000;18;2016-02-04;344381;Christopher Nkunku;0.7259401651078311;-2.1828691802520943;Over
261;Paris Saint-Germain;500000;18;2016-07-13;344381;Christopher Nkunku;1.4518803302156622;-1.456929015144263;Over
262;Paris Saint-Germain;750000;19;2017-01-16;344381;Christopher Nkunku;2.1778204953234934;-3.935673460732706;Over
263;Paris Saint-Germain;3000000;19;2017-06-01;344381;Christopher Nkunku;8.711281981293974;2.597788025237774;Over
264;Paris Saint-Germain;3000000;20;2018-01-24;344381;Christopher Nkunku;8.711281981293974;-3.2156778629820693;Over
265;Paris Saint-Germain;5000000;20;2018-03-20;344381;Christopher Nkunku;14.518803302156623;2.5918434578805805;Over
266;Paris Saint-Germain;10000000;20;2018-06-04;344381;Christopher Nkunku;29.037606604313247;17.110646760037206;Over
267;Paris Saint-Germain;12000000;20;2018-10-24;344381;Christopher Nkunku;34.845127925175895;22.918168080899854;Over
268;Paris Saint-Germain;12000000;21;2018-12-17;344381;Christopher Nkunku;34.845127925175895;13.246007468882976;Over
269;Paris Saint-Germain;12000000;21;2019-06-03;344381;Christopher Nkunku;34.845127925175895;13.246007468882976;Over
270;RB Leipzig;15000000;21;2019-10-02;344381;Christopher Nkunku;43.55640990646987;21.957289450176948;Over
271;RB Leipzig;22000000;22;2019-12-17;344381;Christopher Nkunku;63.88273452948914;27.574225500395663;Over
272;RB Leipzig;35000000;22;2020-03-11;344381;Christopher Nkunku;101.63162311509636;65.32311408600287;Over
273;RB Leipzig;28000000;22;2020-04-08;344381;Christopher Nkunku;81.30529849207709;44.99678946298361;Over
274;RB Leipzig;33000000;22;2020-07-08;344381;Christopher Nkunku;95.82410179423371;59.515592765140234;Over
275;RB Leipzig;33000000;23;2021-02-10;344381;Christopher Nkunku;95.82410179423371;39.16798510292886;Over
276;RB Leipzig;40000000;23;2021-03-31;344381;Christopher Nkunku;116.15042641725299;59.494309725948135;Over
277;RB Leipzig;43000000;23;2021-06-09;344381;Christopher Nkunku;124.86170839854695;68.20559170724209;Over
278;RB Leipzig;47000000;23;2021-10-07;344381;Christopher Nkunku;136.47675104027226;79.82063434896742;Over
279;RB Leipzig;55000000;24;2021-12-22;344381;Christopher Nkunku;159.70683632372285;77.64311027840074;Over
280;RB Leipzig;65000000;24;2022-03-24;344381;Christopher Nkunku;188.7444429280361;106.680716882714;Over
281;RB Leipzig;80000000;24;2022-06-09;344381;Christopher Nkunku;232.30085283450597;150.23712678918386;Over
282;RB Leipzig;80000000;24;2022-11-09;344381;Christopher Nkunku;232.30085283450597;150.23712678918386;Over
283;SC Freiburg II;50000;20;2008-08-19;38410;Daniel Caligiuri;1.3017443374121322;-10.62521550686391;Under
284;SC Freiburg II;75000;21;2009-06-18;38410;Daniel Caligiuri;1.9526165061181984;-19.646503950174722;Under
285;SC Freiburg II;125000;21;2009-11-09;38410;Daniel Caligiuri;3.2543608435303306;-18.344759612762587;Under
286;SC Freiburg II;200000;21;2009-11-15;38410;Daniel Caligiuri;5.206977349648529;-16.39214310664439;Under
287;SC Freiburg II;300000;21;2009-12-08;38410;Daniel Caligiuri;7.8104660244727935;-13.788654431820126;Under
288;SC Freiburg II;450000;21;2009-12-23;38410;Daniel Caligiuri;11.715699036709191;-9.883421419583728;Under
289;SC Freiburg;600000;22;2010-01-17;38410;Daniel Caligiuri;15.620932048945587;-20.68757698014789;Under
290;SC Freiburg;750000;22;2010-03-05;38410;Daniel Caligiuri;19.526165061181985;-16.782343967911494;Under
291;SC Freiburg;750000;22;2010-08-29;38410;Daniel Caligiuri;19.526165061181985;-16.782343967911494;Under
292;SC Freiburg;1000000;22;2011-01-12;38410;Daniel Caligiuri;26.034886748242645;-10.273622280850834;Under
293;SC Freiburg;1250000;23;2011-06-29;38410;Daniel Caligiuri;32.543608435303305;-24.112508256001547;Under
294;SC Freiburg;1000000;24;2012-01-23;38410;Daniel Caligiuri;26.034886748242645;-56.02883929707947;Under
295;SC Freiburg;1250000;24;2012-03-05;38410;Daniel Caligiuri;32.543608435303305;-49.52011761001881;Under
296;SC Freiburg;2500000;24;2012-06-29;38410;Daniel Caligiuri;65.08721687060661;-16.976509174715503;Under
297;SC Freiburg;3500000;24;2013-01-13;38410;Daniel Caligiuri;91.12210361884925;9.058377573527139;Under
298;SC Freiburg;4500000;25;2013-06-30;38410;Daniel Caligiuri;117.15699036709191;6.819856252462088;Under
299;VfL Wolfsburg;4000000;26;2014-07-10;38410;Daniel Caligiuri;104.13954699297058;-33.56814722653944;Under
300;VfL Wolfsburg;4000000;27;2015-02-04;38410;Daniel Caligiuri;104.13954699297058;-55.39720760957077;Under
301;VfL Wolfsburg;5000000;27;2015-03-29;38410;Daniel Caligiuri;130.17443374121322;-29.36232086132813;Under
302;VfL Wolfsburg;7500000;27;2015-07-01;38410;Daniel Caligiuri;195.26165061181985;35.724896009278496;Under
303;VfL Wolfsburg;7500000;28;2016-02-15;38410;Daniel Caligiuri;195.26165061181985;23.69639595140947;Under
304;VfL Wolfsburg;6500000;28;2016-07-22;38410;Daniel Caligiuri;169.2267638635772;-2.3384907968331845;Under
305;FC Schalke 04;5000000;29;2017-02-07;38410;Daniel Caligiuri;130.17443374121322;-41.088730956390776;Under
306;FC Schalke 04;5000000;29;2017-06-19;38410;Daniel Caligiuri;130.17443374121322;-41.088730956390776;Under
307;FC Schalke 04;5000000;29;2017-12-28;38410;Daniel Caligiuri;130.17443374121322;-41.088730956390776;Under
308;FC Schalke 04;7500000;30;2018-06-05;38410;Daniel Caligiuri;195.26165061181985;36.566143999296145;Under
309;FC Schalke 04;7500000;30;2018-12-18;38410;Daniel Caligiuri;195.26165061181985;36.566143999296145;Under
310;FC Schalke 04;6500000;31;2019-06-05;38410;Daniel Caligiuri;169.2267638635772;32.727177664338456;Under
311;FC Schalke 04;5000000;31;2019-12-17;38410;Daniel Caligiuri;130.17443374121322;-6.325152458025514;Under
312;FC Schalke 04;4000000;32;2020-04-08;38410;Daniel Caligiuri;104.13954699297058;-4.844788130847874;Under
313;FC Augsburg;3000000;32;2020-09-16;38410;Daniel Caligiuri;78.10466024472794;-30.879674879090516;Under
314;FC Augsburg;3000000;33;2021-02-10;38410;Daniel Caligiuri;78.10466024472794;-2.6677166041976506;Under
315;FC Augsburg;2000000;33;2021-05-31;38410;Daniel Caligiuri;52.06977349648529;-28.7026033524403;Under
316;FC Augsburg;1500000;33;2021-12-22;38410;Daniel Caligiuri;39.05233012236397;-41.72004672656162;Under
317;FC Augsburg;800000;34;2022-06-09;38410;Daniel Caligiuri;20.827909398594116;-34.74046424032365;Under
318;FC Augsburg;600000;34;2022-11-09;38410;Daniel Caligiuri;15.620932048945587;-39.94744158997217;Under
319;SV Werder Bremen U19;100000;18;2013-01-31;178459;Davie Selke;0.5603527981216975;-2.3484565472382277;Under
320;SV Werder Bremen II;150000;18;2013-07-25;178459;Davie Selke;0.8405291971825462;-2.0682801481773794;Under
321;SV Werder Bremen II;200000;19;2014-02-20;178459;Davie Selke;1.120705596243395;-4.992788359812804;Under
322;SV Werder Bremen;250000;19;2014-07-10;178459;Davie Selke;1.4008819953042435;-4.712611960751956;Under
323;SV Werder Bremen;1000000;19;2014-08-21;178459;Davie Selke;5.603527981216974;-0.5099659748392256;Under
324;SV Werder Bremen;2000000;19;2014-11-03;178459;Davie Selke;11.207055962433948;5.0935620063777485;Under
325;SV Werder Bremen;3500000;20;2015-02-04;178459;Davie Selke;19.61234793425941;7.685388089983368;Under
326;SV Werder Bremen;5000000;20;2015-03-29;178459;Davie Selke;28.01763990608487;16.090680061808825;Under
327;RB Leipzig;5000000;20;2015-07-01;178459;Davie Selke;28.01763990608487;16.090680061808825;Under
328;RB Leipzig;5000000;21;2016-02-11;178459;Davie Selke;28.01763990608487;6.418519449791951;Under
329;RB Leipzig;4000000;21;2016-03-22;178459;Davie Selke;22.414111924867896;0.8149914685749771;Under
330;RB Leipzig;4000000;21;2016-07-22;178459;Davie Selke;22.414111924867896;0.8149914685749771;Under
331;RB Leipzig;4000000;22;2017-02-07;178459;Davie Selke;22.414111924867896;-13.894397104225582;Under
332;RB Leipzig;3000000;22;2017-03-22;178459;Davie Selke;16.810583943650922;-19.497925085442557;Under
333;RB Leipzig;6000000;22;2017-06-19;178459;Davie Selke;33.621167887301844;-2.6873411417916344;Under
334;Hertha BSC;8000000;22;2017-12-28;178459;Davie Selke;44.82822384973579;8.519714820642314;Under
335;Hertha BSC;12000000;23;2018-06-05;178459;Davie Selke;67.24233577460369;10.586219083298836;Under
336;Hertha BSC;15000000;23;2018-10-22;178459;Davie Selke;84.05291971825461;27.39680302694976;Under
337;Hertha BSC;15000000;23;2018-12-18;178459;Davie Selke;84.05291971825461;27.39680302694976;Under
338;Hertha BSC;20000000;24;2019-03-06;178459;Davie Selke;112.07055962433948;30.006833579017368;Under
339;Hertha BSC;18000000;24;2019-06-05;178459;Davie Selke;100.86350366190554;18.799777616583427;Under
340;Hertha BSC;15000000;24;2019-10-02;178459;Davie Selke;84.05291971825461;1.989193672932501;Under
341;Hertha BSC;10000000;24;2019-12-17;178459;Davie Selke;56.03527981216974;-26.028446233152373;Under
342;SV Werder Bremen;8000000;25;2020-04-08;178459;Davie Selke;44.82822384973579;-65.50891026489403;Under
343;SV Werder Bremen;5000000;25;2020-07-08;178459;Davie Selke;28.01763990608487;-82.31949420854495;Under
344;SV Werder Bremen;5000000;26;2021-02-10;178459;Davie Selke;28.01763990608487;-109.69005431342515;Under
345;SV Werder Bremen;2800000;26;2021-06-09;178459;Davie Selke;15.689878347407527;-122.01781587210249;Under
346;Hertha BSC;1800000;26;2021-12-22;178459;Davie Selke;10.086350366190553;-127.62134385331946;Under
347;Hertha BSC;1800000;27;2022-06-09;178459;Davie Selke;10.086350366190553;-149.4504042363508;Under
348;Hertha BSC;1800000;27;2022-11-09;178459;Davie Selke;10.086350366190553;-149.4504042363508;Under
349;De Graafschap Doetinchem U21;50000;19;2018-03-01;436585;Delano Burgzorg;0.11452523563567232;-5.998968720420527;Under
350;De Graafschap Doetinchem U21;75000;19;2018-06-29;436585;Delano Burgzorg;0.17178785345350847;-5.941706102602691;Under
351;De Graafschap Doetinchem;300000;19;2018-10-04;436585;Delano Burgzorg;0.6871514138140339;-5.426342542242166;Under
352;De Graafschap Doetinchem;300000;20;2018-12-28;436585;Delano Burgzorg;0.6871514138140339;-11.23980843046201;Under
353;De Graafschap Doetinchem;700000;20;2019-06-12;436585;Delano Burgzorg;1.6033532988994126;-10.32360654537663;Under
354;Spezia Calcio;600000;21;2019-12-30;436585;Delano Burgzorg;1.3743028276280678;-20.22481762866485;Under
355;Heracles Almelo;525000;21;2020-04-08;436585;Delano Burgzorg;1.2025149741745593;-20.39660548211836;Under
356;Heracles Almelo;525000;21;2020-10-14;436585;Delano Burgzorg;1.2025149741745593;-20.39660548211836;Under
357;Heracles Almelo;600000;22;2021-01-06;436585;Delano Burgzorg;1.3743028276280678;-34.93420620146541;Under
358;Heracles Almelo;800000;22;2021-03-09;436585;Delano Burgzorg;1.8324037701707572;-34.47610525892272;Under
359;Heracles Almelo;750000;22;2021-05-19;436585;Delano Burgzorg;1.7178785345350849;-34.5906304945584;Under
360;Heracles Almelo;750000;23;2022-01-05;436585;Delano Burgzorg;1.7178785345350849;-54.93823815676977;Under
361;1.FSV Mainz 05;2000000;23;2022-06-09;436585;Delano Burgzorg;4.581009425426893;-52.07510726587796;Under
362;1.FSV Mainz 05;2000000;24;2022-11-09;436585;Delano Burgzorg;4.581009425426893;-77.48271661989521;Under
363;Hertha BSC II;25000;18;2021-07-01;820957;Derry Scherhant;0.030452264856746455;-2.878357080503179;Under
364;Hertha BSC II;50000;18;2021-09-23;820957;Derry Scherhant;0.06090452971349291;-2.8479048156464324;Under
365;Hertha BSC II;75000;19;2021-12-14;820957;Derry Scherhant;0.09135679457023936;-6.0221371614859605;Under
366;Hertha BSC II;125000;19;2022-03-26;820957;Derry Scherhant;0.1522613242837323;-5.961232631772467;Under
367;Hertha BSC II;300000;19;2022-06-17;820957;Derry Scherhant;0.36542717828095744;-5.748066777775242;Under
368;Hertha BSC;300000;19;2022-11-09;820957;Derry Scherhant;0.36542717828095744;-5.748066777775242;Under
369;Hertha BSC;700000;20;2023-03-29;820957;Derry Scherhant;0.8526634159889007;-11.074296428287143;Under
370;Atromitos Athen;50000;16;2014-11-11;324344;Dimitrios Limnios;0.15415731445625633;-0.37254462157292567;Under
371;Atromitos Athen;100000;16;2015-05-10;324344;Dimitrios Limnios;0.30831462891251266;-0.21838730711666937;Under
372;Atromitos Athen;200000;17;2015-09-27;324344;Dimitrios Limnios;0.6166292578250253;-0.6680865442881617;Under
373;Atromitos Athen;250000;18;2016-06-21;324344;Dimitrios Limnios;0.7707865722812816;-2.1380227730786436;Under
374;Atromitos Athen;350000;18;2016-12-21;324344;Dimitrios Limnios;1.0791012011937942;-1.8297081441661311;Under
375;Atromitos Athen;800000;18;2017-05-11;324344;Dimitrios Limnios;2.4665170313001012;-0.44229231405982405;Under
376;PAOK Thessaloniki;900000;19;2017-12-18;324344;Dimitrios Limnios;2.7748316602126137;-3.338662295843586;Under
377;PAOK Thessaloniki;1500000;19;2018-05-22;324344;Dimitrios Limnios;4.62471943368769;-1.4887745223685096;Under
378;PAOK Thessaloniki;2500000;20;2018-12-07;324344;Dimitrios Limnios;7.707865722812816;-4.219094121463227;Under
379;PAOK Thessaloniki;3500000;20;2019-05-21;324344;Dimitrios Limnios;10.791012011937942;-1.1359478323381005;Under
380;PAOK Thessaloniki;4500000;21;2019-12-18;324344;Dimitrios Limnios;13.87415830106307;-7.72496215522985;Under
381;PAOK Thessaloniki;4000000;21;2020-04-08;324344;Dimitrios Limnios;12.332585156500505;-9.266535299792414;Under
382;PAOK Thessaloniki;4000000;22;2020-08-04;324344;Dimitrios Limnios;12.332585156500505;-23.975923872592972;Under
383;1. FC Köln;4000000;22;2021-02-10;324344;Dimitrios Limnios;12.332585156500505;-23.975923872592972;Under
384;1. FC Köln;2500000;22;2021-03-31;324344;Dimitrios Limnios;7.707865722812816;-28.600643306280663;Under
385;1. FC Köln;2000000;23;2021-06-09;324344;Dimitrios Limnios;6.1662925782502525;-50.4898241130546;Under
386;Twente Enschede FC;1500000;23;2022-01-05;324344;Dimitrios Limnios;4.62471943368769;-52.031397257617165;Under
387;Twente Enschede FC;2000000;24;2022-06-08;324344;Dimitrios Limnios;6.1662925782502525;-75.89743346707186;Under
388;1. FC Köln;2000000;24;2022-11-09;324344;Dimitrios Limnios;6.1662925782502525;-75.89743346707186;Under
389;NK Osijek II;100000;17;2019-12-27;618350;Dion Beljo;0.16172070833670252;-1.1229950937764845;Under
390;NK Osijek II;500000;18;2020-07-27;618350;Dion Beljo;0.8086035416835126;-2.100205803676413;Under
391;NK Osijek II;650000;18;2020-12-28;618350;Dion Beljo;1.0511846041885664;-1.857624741171359;Under
392;NK Osijek II;650000;19;2021-06-10;618350;Dion Beljo;1.0511846041885664;-5.062309351867633;Under
393;NK Istra 1961;1500000;19;2021-12-30;618350;Dion Beljo;2.425810625050538;-3.687683331005662;Under
394;NK Istra 1961;3000000;20;2022-03-22;618350;Dion Beljo;4.851621250101076;-7.075338594174967;Under
395;NK Osijek;4500000;20;2022-06-06;618350;Dion Beljo;7.277431875151613;-4.64952796912443;Under
396;NK Osijek;6500000;20;2022-11-08;618350;Dion Beljo;10.511846041885663;-1.4151138023903798;Under
397;RSC Anderlecht;1000000;18;2016-02-07;303259;Dodi Lukébakio;3.2975113681704418;0.38870202281051647;Under
398;RSC Anderlecht;1000000;18;2016-07-15;303259;Dodi Lukébakio;3.2975113681704418;0.38870202281051647;Under
399;FC Toulouse;800000;19;2017-01-16;303259;Dodi Lukébakio;2.6380090945363532;-3.4754848615198464;Under
400;FC Toulouse;800000;19;2017-06-01;303259;Dodi Lukébakio;2.6380090945363532;-3.4754848615198464;Under
401;RSC Charleroi;1200000;20;2017-10-20;303259;Dodi Lukébakio;3.9570136418045303;-7.969946202471513;Under
402;RSC Charleroi;3000000;20;2018-01-09;303259;Dodi Lukébakio;9.892534104511325;-2.0344257397647176;Under
403;Watford FC;3000000;20;2018-05-28;303259;Dodi Lukébakio;9.892534104511325;-2.0344257397647176;Under
404;Fortuna Düsseldorf;6000000;21;2018-12-18;303259;Dodi Lukébakio;19.78506820902265;-1.8140522472702685;Under
405;Fortuna Düsseldorf;10000000;21;2019-03-06;303259;Dodi Lukébakio;32.975113681704414;11.375993225411495;Under
406;Fortuna Düsseldorf;18000000;21;2019-06-05;303259;Dodi Lukébakio;59.35520462706795;37.756084170775026;Under
407;Hertha BSC;21000000;22;2019-12-17;303259;Dodi Lukébakio;69.24773873157928;32.9392297024858;Under
408;Hertha BSC;17000000;22;2020-04-08;303259;Dodi Lukébakio;56.05769325889751;19.74918422980403;Under
409;Hertha BSC;19000000;22;2020-07-08;303259;Dodi Lukébakio;62.652715995238395;26.344206966144917;Under
410;Hertha BSC;15000000;23;2021-02-10;303259;Dodi Lukébakio;49.46267052255663;-7.193446168748224;Under
411;Hertha BSC;13000000;23;2021-06-09;303259;Dodi Lukébakio;42.86764778621574;-13.788468905089111;Under
412;VfL Wolfsburg;13000000;24;2021-12-22;303259;Dodi Lukébakio;42.86764778621574;-39.19607825910637;Under
413;VfL Wolfsburg;9000000;24;2022-03-24;303259;Dodi Lukébakio;29.677602313533974;-52.38612373178814;Under
414;VfL Wolfsburg;7500000;24;2022-06-09;303259;Dodi Lukébakio;24.731335261278314;-57.332390784043795;Under
415;Hertha BSC;12000000;25;2022-11-09;303259;Dodi Lukébakio;39.5701364180453;-70.76699769658453;Under
416;PSV Eindhoven U21;200000;18;2017-08-31;326029;Donyell Malen;0.6134423624892265;-2.295366982870699;Over
417;PSV Eindhoven U21;500000;18;2018-01-17;326029;Donyell Malen;1.533605906223066;-1.3752034391368593;Over
418;PSV Eindhoven U21;750000;19;2018-06-12;326029;Donyell Malen;2.300408859334599;-3.8130850967216006;Over
419;PSV Eindhoven;2500000;19;2018-10-04;326029;Donyell Malen;7.66802953111533;1.5545355750591305;Over
420;PSV Eindhoven;5000000;19;2018-12-28;326029;Donyell Malen;15.33605906223066;9.22256510617446;Over
421;PSV Eindhoven;7000000;20;2019-06-12;326029;Donyell Malen;21.470482687122924;9.543522842846881;Over
422;PSV Eindhoven;18000000;20;2019-09-19;326029;Donyell Malen;55.20981262403038;43.282852779754336;Over
423;PSV Eindhoven;28000000;20;2019-12-18;326029;Donyell Malen;85.8819307484917;73.95497090421566;Over
